Date,Open,High,Low,Close,Volume
2019-07-12,49105.61328,49437.41016,48840.17969,48906.53906,1474118
2019-07-15,48906.53906,49769.20313,48906.53906,49769.20313,1835366
2019-07-16,50101,51759.97266,50034.64063,51229.10156,3039831
2019-07-17,50764.58594,51162.74219,50300.07422,50565.51172,1209105
2019-07-18,50366.43359,51229.10156,50167.35547,50698.23047,1735530
2019-07-19,50698.23047,52954.43359,50698.23047,52423.5625,2062660
2019-07-22,52423.5625,52755.35547,52224.48438,52423.5625,1513766
2019-07-23,52357.20313,52622.63672,52091.76563,52357.20313,994047
2019-07-24,52755.35547,52755.35547,50764.58594,51030.02344,2588377
2019-07-25,51030.02344,51627.25391,50897.30469,51560.89453,1252822
2019-07-26,51560.89453,52888.07422,51428.17578,52091.76563,1419943
2019-07-29,52091.76563,53750.73828,51959.04688,53750.73828,1487109
2019-07-30,54414.32813,54746.125,53485.30469,53485.30469,2461597
2019-07-31,53087.15234,53418.94531,52821.71484,53219.86719,772796
2019-08-01,53219.86719,53418.94531,52888.07422,53418.94531,812022
2019-08-02,52888.07422,53418.94531,52489.92188,52489.92188,1062403
2019-08-05,52556.27734,52888.07422,51162.74219,51361.81641,1292319
2019-08-06,50698.23047,51030.02344,50300.07422,50631.87109,1812144
2019-08-07,50631.87109,52025.40625,50631.87109,52025.40625,893368
2019-08-08,52091.76563,52954.43359,51826.33203,52091.76563,1224446
2019-08-09,52224.48438,52688.99609,52025.40625,52091.76563,1086439
2019-08-12,52091.76563,52290.84375,51229.10156,51560.89453,883076
2019-08-13,51229.10156,51428.17578,50366.43359,50631.87109,1370274
2019-08-14,51759.97266,51759.97266,50631.87109,50631.87109,534592
2019-08-15,49503.76953,52423.5625,49503.76953,52423.5625,812746
2019-08-16,51627.25391,52158.125,51627.25391,51693.61328,951159
2019-08-19,51693.61328,52091.76563,50897.30469,50963.66406,1043928
2019-08-20,51627.25391,51627.25391,50897.30469,51030.02344,683795
2019-08-21,51030.02344,53286.22656,50897.30469,53087.15234,3025544
2019-08-22,53219.86719,53352.58594,52821.71484,53087.15234,1178574
2019-08-23,53087.15234,53219.86719,52556.27734,52556.27734,954668
2019-08-26,51892.69141,52158.125,51428.17578,51627.25391,1013005
2019-08-27,51892.69141,52290.84375,50432.79297,50764.58594,1912989
2019-08-28,50963.66406,51295.46094,50963.66406,51096.38281,1369536
2019-08-29,51030.02344,51361.81641,50764.58594,50963.66406,636296
2019-08-30,51096.38281,51560.89453,51096.38281,51560.89453,422142
2019-09-03,51627.25391,51693.61328,50897.30469,51627.25391,1003376
2019-09-04,51428.17578,51428.17578,51030.02344,51295.46094,795325
2019-09-05,51229.10156,52290.84375,51229.10156,51494.53516,652360
2019-09-06,51759.97266,51759.97266,51096.38281,51295.46094,562079
2019-09-09,51295.46094,51361.81641,51096.38281,51229.10156,356304
2019-09-10,51229.10156,52556.27734,51162.74219,51560.89453,1018626
